Date,Open,High,Low,Close,Adj Close,Volume
2010-02-09,1060.060059,1079.280029,1060.060059,1070.52002,1070.52002,5.11426
2010-02-10,1069.680054,1073.670044,1059.339966,1068.130005,1068.130005,4.25145
2010-02-11,1067.099976,1080.040039,1060.589966,1078.469971,1078.469971,4.40087
2010-02-12,1075.949951,1077.810059,1062.969971,1075.51001,1075.51001,4.16068
2010-02-16,1079.130005,1095.670044,1079.130005,1094.869995,1094.869995,4.08077
2010-02-17,1096.140015,1101.030029,1094.719971,1099.51001,1099.51001,4.25923
2010-02-18,1099.030029,1108.23999,1097.47998,1106.75,1106.75,3.87862
2010-02-19,1105.48999,1112.420044,1100.800049,1109.170044,1109.170044,3.94428
2010-02-22,1110,1112.290039,1105.380005,1108.01001,1108.01001,3.81444
2010-02-23,1107.48999,1108.579956,1092.180054,1094.599976,1094.599976,4.52105
2010-02-24,1095.890015,1106.420044,1095.5,1105.23999,1105.23999,4.16836
2010-02-25,1101.23999,1103.5,1086.02002,1102.939941,1102.939941,4.52113
2010-02-26,1103.099976,1107.23999,1097.560059,1104.48999,1104.48999,3.94519
2010-03-01,1105.359985,1116.109985,1105.359985,1115.709961,1115.709961,3.84764
2010-03-02,1117.01001,1123.459961,1116.51001,1118.310059,1118.310059,4.13468
2010-03-03,1119.359985,1125.640015,1116.579956,1118.790039,1118.790039,3.95132
2010-03-04,1119.119995,1123.72998,1116.660034,1122.969971,1122.969971,3.94501
2010-03-05,1125.119995,1139.380005,1125.119995,1138.699951,1138.699951,4.133
2010-03-08,1138.400024,1141.050049,1136.77002,1138.5,1138.5,3.77468
2010-03-09,1137.560059,1145.369995,1134.900024,1140.449951,1140.449951,5.18557
2010-03-10,1140.219971,1148.26001,1140.089966,1145.609985,1145.609985,5.46912
2010-03-11,1143.959961,1150.23999,1138.98999,1150.23999,1150.23999,4.66906
2010-03-12,1151.709961,1153.410034,1146.969971,1149.98999,1149.98999,4.92816
2010-03-15,1148.530029,1150.97998,1141.449951,1150.51001,1150.51001,4.16411
2010-03-16,1150.829956,1160.280029,1150.349976,1159.459961,1159.459961,4.36977
2010-03-17,1159.939941,1169.839966,1159.939941,1166.209961,1166.209961,4.9632
2010-03-18,1166.130005,1167.77002,1161.160034,1165.829956,1165.829956,4.23451
2010-03-19,1166.680054,1169.199951,1155.329956,1159.900024,1159.900024,5.21241
2010-03-22,1157.25,1167.819946,1152.880005,1165.810059,1165.810059,4.26168
2010-03-23,1166.469971,1174.719971,1163.829956,1174.170044,1174.170044,4.41164
2010-03-24,1172.699951,1173.040039,1166.01001,1167.719971,1167.719971,4.70575
2010-03-25,1170.030029,1180.689941,1165.089966,1165.72998,1165.72998,5.6689
2010-03-26,1167.579956,1173.930054,1161.47998,1166.589966,1166.589966,4.70842
2010-03-29,1167.709961,1174.849976,1167.709961,1173.219971,1173.219971,4.37558
2010-03-30,1173.75,1177.829956,1168.920044,1173.27002,1173.27002,4.085
2010-03-31,1171.75,1174.560059,1165.77002,1169.430054,1169.430054,4.48434
2010-04-01,1171.22998,1181.430054,1170.689941,1178.099976,1178.099976,4.00687
2010-04-05,1178.709961,1187.72998,1178.709961,1187.439941,1187.439941,3.88162
2010-04-06,1186.01001,1191.800049,1182.77002,1189.439941,1189.439941,4.08618
2010-04-07,1188.22998,1189.599976,1177.25,1182.449951,1182.449951,5.10143
2010-04-08,1181.75,1188.550049,1175.119995,1186.439941,1186.439941,4.72697
2010-04-09,1187.469971,1194.660034,1187.150024,1194.369995,1194.369995,4.51157
2010-04-12,1194.939941,1199.199951,1194.709961,1196.47998,1196.47998,4.60709
2010-04-13,1195.939941,1199.040039,1188.819946,1197.300049,1197.300049,5.40358
2010-04-14,1198.689941,1210.650024,1198.689941,1210.650024,1210.650024,5.76004
2010-04-15,1210.77002,1213.920044,1208.5,1211.670044,1211.670044,5.99533
2010-04-16,1210.170044,1210.170044,1186.77002,1192.130005,1192.130005,8.10847
2010-04-19,1192.060059,1197.869995,1183.680054,1197.52002,1197.52002,6.59774
2010-04-20,1199.040039,1208.579956,1199.040039,1207.170044,1207.170044,5.31659
2010-04-21,1207.160034,1210.98999,1198.849976,1205.939941,1205.939941,5.72431
2010-04-22,1202.52002,1210.27002,1190.189941,1208.670044,1208.670044,6.03578
2010-04-23,1207.869995,1217.280029,1205.099976,1217.280029,1217.280029,5.32606
2010-04-26,1217.069946,1219.800049,1211.069946,1212.050049,1212.050049,5.64776
2010-04-27,1209.920044,1211.380005,1181.619995,1183.709961,1183.709961,7.45454
2010-04-28,1184.589966,1195.050049,1181.810059,1191.359985,1191.359985,6.34231
2010-04-29,1193.300049,1209.359985,1193.300049,1206.780029,1206.780029,6.05941
2010-04-30,1206.77002,1207.98999,1186.319946,1186.689941,1186.689941,6.04826
2010-05-03,1188.579956,1205.130005,1188.579956,1202.26001,1202.26001,4.93805
2010-05-04,1197.5,1197.5,1168.119995,1173.599976,1173.599976,6.59472
2010-05-05,1169.23999,1175.949951,1158.150024,1165.869995,1165.869995,6.79594
2010-05-06,1164.380005,1167.579956,1065.790039,1128.150024,1128.150024,10.61781
2010-05-07,1127.040039,1135.130005,1094.150024,1110.880005,1110.880005,9.47291
2010-05-10,1122.27002,1163.849976,1122.27002,1159.72998,1159.72998,6.8937
2010-05-11,1156.390015,1170.47998,1147.709961,1155.790039,1155.790039,5.84255
2010-05-12,1155.430054,1172.869995,1155.430054,1171.670044,1171.670044,5.22546
2010-05-13,1170.040039,1173.569946,1156.140015,1157.439941,1157.439941,4.87064
2010-05-14,1157.189941,1157.189941,1126.140015,1135.680054,1135.680054,6.1264
2010-05-17,1136.52002,1141.880005,1114.959961,1136.939941,1136.939941,5.92292
2010-05-18,1138.780029,1148.660034,1117.199951,1120.800049,1120.800049,6.17084
2010-05-19,1119.569946,1124.27002,1100.660034,1115.050049,1115.050049,6.7658
2010-05-20,1107.339966,1107.339966,1071.579956,1071.589966,1071.589966,8.32857
2010-05-21,1067.26001,1090.160034,1055.900024,1087.689941,1087.689941,5.45213
2010-05-24,1084.780029,1089.949951,1072.699951,1073.650024,1073.650024,5.22404
2010-05-25,1067.420044,1074.75,1040.780029,1074.030029,1074.030029,7.32958
2010-05-26,1075.51001,1090.75,1065.589966,1067.949951,1067.949951,4.52105
2010-05-27,1074.27002,1103.52002,1074.27002,1103.060059,1103.060059,5.69846
2010-05-28,1102.589966,1102.589966,1084.780029,1089.410034,1089.410034,4.87121
2010-06-01,1087.300049,1094.77002,1069.890015,1070.709961,1070.709961,5.27148
2010-06-02,1073.01001,1098.560059,1072.030029,1098.380005,1098.380005,5.02636
2010-06-03,1098.819946,1105.670044,1091.810059,1102.829956,1102.829956,4.99597
2010-06-04,1098.430054,1098.430054,1060.5,1064.880005,1064.880005,6.18058
2010-06-07,1065.839966,1071.359985,1049.859985,1050.469971,1050.469971,5.46756
2010-06-08,1050.810059,1063.150024,1042.170044,1062,1062,6.19275
2010-06-09,1062.75,1077.73999,1052.25,1055.689941,1055.689941,5.9832
2010-06-10,1058.77002,1087.849976,1058.77002,1086.839966,1086.839966,5.14478
2010-06-11,1082.650024,1092.25,1077.119995,1091.599976,1091.599976,4.05928
2010-06-14,1095,1105.910034,1089.030029,1089.630005,1089.630005,4.42583
2010-06-15,1091.209961,1115.589966,1091.209961,1115.22998,1115.22998,4.64449
2010-06-16,1114.02002,1118.73999,1107.130005,1114.609985,1114.609985,5.0026
2010-06-17,1115.97998,1117.719971,1105.869995,1116.040039,1116.040039,4.55776
2010-06-18,1116.160034,1121.01001,1113.930054,1117.51001,1117.51001,4.55536
2010-06-21,1122.790039,1131.22998,1108.23999,1113.199951,1113.199951,4.51436
2010-06-22,1113.900024,1118.5,1094.180054,1095.310059,1095.310059,4.51438
2010-06-23,1095.569946,1099.640015,1085.310059,1092.040039,1092.040039,4.52615
2010-06-24,1090.930054,1090.930054,1071.599976,1073.689941,1073.689941,4.81483
2010-06-25,1075.099976,1083.560059,1067.890015,1076.76001,1076.76001,5.12884
2010-06-28,1077.5,1082.599976,1071.449951,1074.569946,1074.569946,3.89641
2010-06-29,1071.099976,1071.099976,1035.180054,1041.23999,1041.23999,6.1367
2010-06-30,1040.560059,1048.079956,1028.329956,1030.709961,1030.709961,5.06708
2010-07-01,1031.099976,1033.579956,1010.909973,1027.369995,1027.369995,6.43577
2010-07-02,1027.650024,1032.949951,1015.929993,1022.580017,1022.580017,3.9685
2010-07-06,1028.089966,1042.5,1018.349976,1028.060059,1028.060059,4.69124
2010-07-07,1028.540039,1060.890015,1028.540039,1060.27002,1060.27002,4.93122
2010-07-08,1062.920044,1071.25,1058.23999,1070.25,1070.25,4.54846
2010-07-09,1070.5,1078.160034,1068.099976,1077.959961,1077.959961,3.50657
2010-07-12,1077.22998,1080.780029,1070.449951,1078.75,1078.75,3.42699
2010-07-13,1080.650024,1099.459961,1080.650024,1095.339966,1095.339966,4.64046
2010-07-14,1095.609985,1099.079956,1087.680054,1095.170044,1095.170044,4.52105
2010-07-15,1094.459961,1098.660034,1080.530029,1096.47998,1096.47998,4.55247
2010-07-16,1093.849976,1093.849976,1063.319946,1064.880005,1064.880005,5.29735
2010-07-19,1066.849976,1074.699951,1061.109985,1071.25,1071.25,4.0895
2010-07-20,1064.530029,1083.939941,1056.880005,1083.47998,1083.47998,4.71328
2010-07-21,1086.670044,1088.959961,1065.25,1069.589966,1069.589966,4.74718
2010-07-22,1072.140015,1097.5,1072.140015,1093.670044,1093.670044,4.8269
2010-07-23,1092.170044,1103.72998,1087.880005,1102.660034,1102.660034,4.52457
2010-07-26,1102.890015,1115.01001,1101.300049,1115.01001,1115.01001,4.00965
2010-07-27,1117.359985,1120.949951,1109.780029,1113.839966,1113.839966,4.72569
2010-07-28,1112.839966,1114.660034,1103.109985,1106.130005,1106.130005,4.00239
2010-07-29,1108.069946,1115.900024,1092.819946,1101.530029,1101.530029,4.61242
2010-07-30,1098.439941,1106.439941,1088.01001,1101.599976,1101.599976,4.00645
2010-08-02,1107.530029,1127.300049,1107.530029,1125.859985,1125.859985,4.14418
2010-08-03,1125.339966,1125.439941,1116.76001,1120.459961,1120.459961,4.07182
2010-08-04,1121.060059,1128.75,1119.459961,1127.23999,1127.23999,4.05785
2010-08-05,1125.780029,1126.560059,1118.810059,1125.810059,1125.810059,3.68556
2010-08-06,1122.069946,1123.060059,1107.170044,1121.640015,1121.640015,3.85789
2010-08-09,1122.800049,1129.23999,1120.910034,1127.790039,1127.790039,3.97936
2010-08-10,1122.920044,1127.160034,1111.579956,1121.060059,1121.060059,3.97936
2010-08-11,1116.890015,1116.890015,1088.550049,1089.469971,1089.469971,4.51186
2010-08-12,1081.47998,1086.719971,1076.689941,1083.609985,1083.609985,4.52105
2010-08-13,1082.219971,1086.25,1079,1079.25,1079.25,3.32889
2010-08-16,1077.48999,1082.619995,1069.48999,1079.380005,1079.380005,3.14245
2010-08-17,1081.160034,1100.140015,1081.160034,1092.540039,1092.540039,3.96821
2010-08-18,1092.079956,1099.77002,1085.76001,1094.160034,1094.160034,3.72426
2010-08-19,1092.439941,1092.439941,1070.660034,1075.630005,1075.630005,4.29054
2010-08-20,1075.630005,1075.630005,1063.910034,1071.689941,1071.689941,3.76157
2010-08-23,1073.359985,1081.579956,1067.079956,1067.359985,1067.359985,3.21095
2010-08-24,1063.199951,1063.199951,1046.680054,1051.869995,1051.869995,4.43633
2010-08-25,1048.97998,1059.380005,1039.829956,1055.329956,1055.329956,4.36019
2010-08-26,1056.280029,1061.449951,1045.400024,1047.219971,1047.219971,3.64671
2010-08-27,1049.27002,1065.209961,1039.699951,1064.589966,1064.589966,4.10246
2010-08-30,1062.900024,1064.400024,1048.790039,1048.920044,1048.920044,2.91799
2010-08-31,1046.880005,1055.140015,1040.880005,1049.329956,1049.329956,4.03877
2010-09-01,1049.719971,1081.300049,1049.719971,1080.290039,1080.290039,4.39688
2010-09-02,1080.660034,1090.099976,1080.390015,1090.099976,1090.099976,3.70421
2010-09-03,1093.609985,1105.099976,1093.609985,1104.51001,1104.51001,3.5345
2010-09-07,1102.599976,1102.599976,1091.150024,1091.839966,1091.839966,3.10738
2010-09-08,1092.359985,1103.26001,1092.359985,1098.869995,1098.869995,3.22464
2010-09-09,1101.150024,1110.27002,1101.150024,1104.180054,1104.180054,3.38777
2010-09-10,1104.569946,1110.880005,1103.920044,1109.550049,1109.550049,3.06116
2010-09-13,1113.380005,1123.869995,1113.380005,1121.900024,1121.900024,4.52105
2010-09-14,1121.160034,1127.359985,1115.579956,1121.099976,1121.099976,4.52105
2010-09-15,1119.430054,1126.459961,1114.630005,1125.069946,1125.069946,3.36984
2010-09-16,1123.890015,1125.439941,1118.880005,1124.660034,1124.660034,3.36408
2010-09-17,1126.390015,1131.469971,1122.430054,1125.589966,1125.589966,4.08614
2010-09-20,1126.569946,1144.859985,1126.569946,1142.709961,1142.709961,3.36408
2010-09-21,1142.819946,1148.589966,1136.219971,1139.780029,1139.780029,4.17566
2010-09-22,1139.48999,1144.380005,1131.579956,1134.280029,1134.280029,3.91107
2010-09-23,1131.099976,1136.77002,1122.790039,1124.829956,1124.829956,3.84785
2010-09-24,1131.689941,1148.900024,1131.689941,1148.670044,1148.670044,4.12395
2010-09-27,1148.640015,1149.920044,1142,1142.160034,1142.160034,3.58786
2010-09-28,1142.310059,1150,1132.089966,1147.699951,1147.699951,4.02584
2010-09-29,1146.75,1148.630005,1140.26001,1144.72998,1144.72998,3.99028
2010-09-30,1145.969971,1157.160034,1136.079956,1141.199951,1141.199951,4.28416
2010-10-01,1143.48999,1150.300049,1139.420044,1146.23999,1146.23999,4.29891
2010-10-04,1144.959961,1148.160034,1131.869995,1137.030029,1137.030029,3.60411
2010-10-05,1140.680054,1162.76001,1140.680054,1160.75,1160.75,4.06884
2010-10-06,1159.810059,1162.329956,1154.849976,1159.969971,1159.969971,4.07316
2010-10-07,1161.569946,1163.869995,1151.410034,1158.060059,1158.060059,3.91055
2010-10-08,1158.359985,1167.72998,1155.579956,1165.150024,1165.150024,3.87142
2010-10-11,1165.319946,1168.680054,1162.02002,1165.319946,1165.319946,2.5059
2010-10-12,1164.280029,1172.579956,1155.709961,1169.77002,1169.77002,4.07617
2010-10-13,1171.319946,1184.380005,1171.319946,1178.099976,1178.099976,4.96941
2010-10-14,1177.819946,1178.890015,1166.709961,1173.810059,1173.810059,4.96941
2010-10-15,1177.469971,1181.199951,1167.119995,1176.189941,1176.189941,5.72491
2010-10-18,1176.829956,1185.530029,1174.550049,1184.709961,1184.709961,4.45005
2010-10-19,1178.640015,1178.640015,1159.709961,1165.900024,1165.900024,5.60012
2010-10-20,1166.73999,1182.939941,1166.73999,1178.170044,1178.170044,5.02788
2010-10-21,1179.819946,1189.430054,1171.170044,1180.26001,1180.26001,4.62547
2010-10-22,1180.52002,1183.930054,1178.98999,1183.079956,1183.079956,3.17789
2010-10-25,1184.73999,1196.140015,1184.73999,1185.619995,1185.619995,4.22138
2010-10-26,1184.880005,1187.109985,1177.719971,1185.640015,1185.640015,4.20368
2010-10-27,1183.839966,1183.839966,1171.699951,1182.449951,1182.449951,4.33567
2010-10-28,1184.469971,1189.530029,1177.099976,1183.780029,1183.780029,4.28346
2010-10-29,1183.869995,1185.459961,1179.699951,1183.26001,1183.26001,3.53788
2010-11-01,1185.709961,1195.810059,1177.650024,1184.380005,1184.380005,4.12918
2010-11-02,1187.859985,1195.880005,1187.859985,1193.569946,1193.569946,3.8662
2010-11-03,1193.790039,1198.300049,1183.560059,1197.959961,1197.959961,4.66548
2010-11-04,1198.339966,1221.25,1198.339966,1221.060059,1221.060059,5.69547
2010-11-05,1221.199951,1227.079956,1220.290039,1225.849976,1225.849976,5.63746
2010-11-08,1223.23999,1224.569946,1217.550049,1223.25,1223.25,3.93723
2010-11-09,1223.589966,1226.839966,1208.939941,1213.400024,1213.400024,4.84804
2010-11-10,1213.140015,1218.75,1204.329956,1218.709961,1218.709961,4.5613
2010-11-11,1213.040039,1215.449951,1204.48999,1213.540039,1213.540039,3.93112
2010-11-12,1209.069946,1210.5,1194.079956,1199.209961,1199.209961,4.21362
2010-11-15,1200.439941,1207.430054,1197.150024,1197.75,1197.75,3.50337
2010-11-16,1194.790039,1194.790039,1173,1178.339966,1178.339966,5.11638
2010-11-17,1178.329956,1183.560059,1175.819946,1178.589966,1178.589966,3.90478
2010-11-18,1183.75,1200.290039,1183.75,1196.689941,1196.689941,4.68726
2010-11-19,1196.119995,1199.969971,1189.439941,1199.72998,1199.72998,3.67539
2010-11-22,1198.069946,1198.939941,1184.579956,1197.839966,1197.839966,3.6895
2010-11-23,1192.51001,1192.51001,1176.910034,1180.72998,1180.72998,4.13307
2010-11-24,1183.699951,1198.619995,1183.699951,1198.349976,1198.349976,3.38425
2010-11-26,1194.160034,1194.160034,1186.930054,1189.400024,1189.400024,1.61382
2010-11-29,1189.079956,1190.339966,1173.640015,1187.76001,1187.76001,3.67345
2010-11-30,1182.959961,1187.400024,1174.140015,1180.550049,1180.550049,4.2847
2010-12-01,1186.599976,1207.609985,1186.599976,1206.069946,1206.069946,4.54811
2010-12-02,1206.810059,1221.890015,1206.810059,1221.530029,1221.530029,4.9708
2010-12-03,1219.930054,1225.569946,1216.819946,1224.709961,1224.709961,3.73578
2010-12-06,1223.869995,1225.800049,1220.670044,1223.119995,1223.119995,3.52737
2010-12-07,1227.25,1235.050049,1223.25,1223.75,1223.75,6.97063
2010-12-08,1225.02002,1228.930054,1219.5,1228.280029,1228.280029,4.60759
2010-12-09,1230.140015,1234.709961,1226.849976,1233,1233,4.52251
2010-12-10,1233.849976,1240.400024,1232.579956,1240.400024,1240.400024,4.54731
2010-12-13,1242.52002,1246.72998,1240.339966,1240.459961,1240.459961,4.36124
2010-12-14,1241.839966,1246.589966,1238.170044,1241.589966,1241.589966,4.13235
2010-12-15,1241.579956,1244.25,1234.01001,1235.22998,1235.22998,4.40734
2010-12-16,1236.339966,1243.75,1232.849976,1242.869995,1242.869995,4.73682
2010-12-17,1243.630005,1245.810059,1239.869995,1243.910034,1243.910034,4.63247
2010-12-20,1245.76001,1250.199951,1241.51001,1247.079956,1247.079956,3.54814
2010-12-21,1249.430054,1255.819946,1249.430054,1254.599976,1254.599976,3.47967
2010-12-22,1254.939941,1259.390015,1254.939941,1258.839966,1258.839966,1.28559
2010-12-23,1257.530029,1258.589966,1254.050049,1256.77002,1256.77002,2.51502
2010-12-27,1254.660034,1258.430054,1251.47998,1257.540039,1257.540039,1.99247
2010-12-28,1259.099976,1259.900024,1256.219971,1258.51001,1258.51001,2.47845
2010-12-29,1258.780029,1262.599976,1258.780029,1259.780029,1259.780029,2.21438
2010-12-30,1259.439941,1261.089966,1256.319946,1257.880005,1257.880005,1.97072
2010-12-31,1256.76001,1259.339966,1254.189941,1257.640015,1257.640015,1.79977
2011-01-03,1257.619995,1276.170044,1257.619995,1271.869995,1271.869995,4.28667
2011-01-04,1272.949951,1274.119995,1262.660034,1270.199951,1270.199951,4.79642
2011-01-05,1268.780029,1277.630005,1265.359985,1276.560059,1276.560059,4.76492
2011-01-06,1276.290039,1278.170044,1270.430054,1273.849976,1273.849976,4.8441
2011-01-07,1274.410034,1276.829956,1261.699951,1271.5,1271.5,4.96311
2011-01-10,1270.839966,1271.52002,1262.180054,1269.75,1269.75,4.03645
2011-01-11,1272.579956,1277.25,1269.619995,1274.47998,1274.47998,4.05075
2011-01-12,1275.650024,1286.869995,1275.650024,1285.959961,1285.959961,4.22694
2011-01-13,1285.780029,1286.699951,1280.469971,1283.76001,1283.76001,4.31084
2011-01-14,1282.900024,1293.23999,1281.23999,1293.23999,1293.23999,4.66159
2011-01-18,1293.219971,1296.060059,1290.160034,1295.02002,1295.02002,5.28499
2011-01-19,1294.52002,1294.599976,1278.920044,1281.920044,1281.920044,4.74371
2011-01-20,1280.849976,1283.349976,1271.26001,1280.26001,1280.26001,4.93532
2011-01-21,1283.630005,1291.209961,1282.069946,1283.349976,1283.349976,4.93532
2011-01-24,1283.290039,1291.930054,1282.469971,1290.839966,1290.839966,3.90247
2011-01-25,1288.170044,1291.26001,1281.069946,1291.180054,1291.180054,4.59538
2011-01-26,1291.969971,1299.73999,1291.969971,1296.630005,1296.630005,4.73098
2011-01-27,1297.51001,1301.290039,1294.410034,1299.540039,1299.540039,4.30919
2011-01-28,1299.630005,1302.670044,1275.099976,1276.339966,1276.339966,5.61863
2011-01-31,1276.5,1287.170044,1276.5,1286.119995,1286.119995,4.16716
2011-02-01,1289.140015,1308.859985,1289.140015,1307.589966,1307.589966,5.1645
2011-02-02,1305.910034,1307.609985,1302.619995,1304.030029,1304.030029,4.09826
2011-02-03,1302.77002,1308.599976,1294.829956,1307.099976,1307.099976,4.37099
2011-02-04,1307.01001,1311,1301.670044,1310.869995,1310.869995,3.92595
2011-02-07,1311.849976,1322.849976,1311.849976,1319.050049,1319.050049,3.90227
2011-02-08,1318.76001,1324.869995,1316.030029,1324.569946,1324.569946,3.88153
2011-02-09,1322.47998,1324.540039,1314.890015,1320.880005,1320.880005,3.92224
2011-02-10,1318.130005,1322.780029,1311.73999,1321.869995,1321.869995,4.18461
2011-02-11,1318.660034,1330.790039,1316.079956,1329.150024,1329.150024,4.2193
2011-02-14,1328.72998,1332.959961,1326.900024,1332.319946,1332.319946,3.56704
2011-02-15,1330.430054,1330.430054,1324.609985,1328.01001,1328.01001,3.92686
2011-02-16,1329.51001,1337.609985,1329.51001,1336.319946,1336.319946,1.96645
2011-02-17,1334.369995,1341.5,1331,1340.430054,1340.430054,1.96645
2011-02-18,1340.380005,1344.069946,1338.119995,1343.01001,1343.01001,1.16231
2011-02-22,1338.910034,1338.910034,1312.329956,1315.439941,1315.439941,1.32278
2011-02-23,1315.439941,1317.910034,1299.550049,1307.400024,1307.400024,1.33034
2011-02-24,1307.089966,1310.910034,1294.26001,1306.099976,1306.099976,1.2229
2011-02-25,1307.339966,1320.609985,1307.339966,1319.880005,1319.880005,3.83603
2011-02-28,1321.609985,1329.380005,1320.550049,1327.219971,1327.219971,1.25285
2011-03-01,1328.640015,1332.089966,1306.140015,1306.329956,1306.329956,1.18042
2011-03-02,1305.469971,1314.189941,1302.579956,1308.439941,1308.439941,1.025
2011-03-03,1312.369995,1332.280029,1312.369995,1330.969971,1330.969971,4.34047
2011-03-04,1330.72998,1331.079956,1312.589966,1321.150024,1321.150024,4.22374
2011-03-07,1322.719971,1327.680054,1303.98999,1310.130005,1310.130005,3.96473
2011-03-08,1311.050049,1325.73999,1306.859985,1321.819946,1321.819946,4.53142
2011-03-09,1319.920044,1323.209961,1312.27002,1320.02002,1320.02002,3.70952
2011-03-10,1315.719971,1315.719971,1294.209961,1295.109985,1295.109985,4.72302
2011-03-11,1293.430054,1308.349976,1291.98999,1304.280029,1304.280029,3.7404
2011-03-14,1301.189941,1301.189941,1286.369995,1296.390015,1296.390015,4.05037
2011-03-15,1288.459961,1288.459961,1261.119995,1281.869995,1281.869995,5.2014
2011-03-16,1279.459961,1280.910034,1249.050049,1256.880005,1256.880005,5.833
2011-03-17,1261.609985,1278.880005,1261.609985,1273.719971,1273.719971,4.13495
2011-03-18,1276.709961,1288.880005,1276.180054,1279.209961,1279.209961,4.6855
2011-03-21,1281.650024,1300.579956,1281.650024,1298.380005,1298.380005,4.22373
2011-03-22,1298.290039,1299.349976,1292.699951,1293.77002,1293.77002,3.57655
2011-03-23,1292.189941,1300.51001,1284.050049,1297.540039,1297.540039,3.84235
2011-03-24,1300.609985,1311.339966,1297.73999,1309.660034,1309.660034,4.22374
2011-03-25,1311.800049,1319.180054,1310.150024,1313.800049,1313.800049,4.22374
2011-03-28,1315.449951,1319.73999,1310.189941,1310.189941,1310.189941,3.21517
2011-03-29,1309.369995,1319.449951,1305.26001,1319.439941,1319.439941,3.48258
2011-03-30,1321.890015,1331.73999,1321.890015,1328.26001,1328.26001,3.80957
2011-03-31,1327.439941,1329.77002,1325.030029,1325.829956,1325.829956,3.56627
2011-04-01,1329.47998,1337.849976,1328.890015,1332.410034,1332.410034,4.22374
2011-04-04,1333.560059,1336.73999,1329.099976,1332.869995,1332.869995,4.22374
2011-04-05,1332.030029,1338.209961,1330.030029,1332.630005,1332.630005,3.85228
2011-04-06,1335.939941,1339.380005,1331.089966,1335.540039,1335.540039,4.22374
2011-04-07,1334.819946,1338.800049,1326.560059,1333.51001,1333.51001,4.0056
2011-04-08,1336.160034,1339.459961,1322.939941,1328.170044,1328.170044,3.58281
2011-04-11,1329.01001,1333.77002,1321.060059,1324.459961,1324.459961,3.47897
2011-04-12,1321.959961,1321.959961,1309.51001,1314.160034,1314.160034,4.27549
2011-04-13,1314.030029,1321.349976,1309.189941,1314.410034,1314.410034,3.85086
2011-04-14,1311.130005,1316.790039,1302.420044,1314.52002,1314.52002,3.87263
2011-04-15,1314.540039,1322.880005,1313.680054,1319.680054,1319.680054,4.22374
2011-04-18,1313.349976,1313.349976,1294.699951,1305.140015,1305.140015,4.22374
2011-04-19,1305.98999,1312.699951,1303.969971,1312.619995,1312.619995,3.8863
2011-04-20,1319.119995,1332.660034,1319.119995,1330.359985,1330.359985,4.23628
2011-04-21,1333.22998,1337.48999,1332.829956,1337.380005,1337.380005,3.58724
2011-04-25,1337.140015,1337.550049,1331.469971,1335.25,1335.25,2.14213
2011-04-26,1336.75,1349.550049,1336.75,1347.23999,1347.23999,3.90806
2011-04-27,1348.430054,1357.48999,1344.25,1355.660034,1355.660034,4.05157
2011-04-28,1353.859985,1361.709961,1353.599976,1360.47998,1360.47998,4.03682
